epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.69016,1.36831,1.62809,0.00758,0.59833,0.43435,0.52503,0.23484,1.84822,2.43911,0.01041,0.000327684,0.000327684,0.0675593
2,15.5006,1.17941,0.79326,0.00642,0.66253,0.69511,0.73502,0.3654,1.56734,1.29382,0.00847,0.000595576,0.000595576,0.0344939
3,22.158,1.09082,0.65701,0.00575,0.75868,0.70972,0.7889,0.42582,1.47171,1.18618,0.0078,0.000797469,0.000797469,0.00136244
4,28.7146,1.0514,0.59941,0.00551,0.73979,0.72538,0.8054,0.41691,1.40551,1.14598,0.00749,0.000703,0.000703,0.000703
5,35.1833,0.98965,0.53966,0.00519,0.75862,0.71517,0.80918,0.42198,1.50016,1.23384,0.00832,0.000604,0.000604,0.000604
6,41.878,0.95965,0.49638,0.00495,0.75617,0.72721,0.81116,0.42045,1.4568,1.21418,0.00791,0.000505,0.000505,0.000505
7,48.4157,0.91498,0.47092,0.00467,0.77569,0.71554,0.81971,0.40903,1.56616,1.24486,0.0086,0.000406,0.000406,0.000406
8,54.8707,0.88248,0.44867,0.00436,0.79199,0.65171,0.80207,0.43587,1.45618,1.36893,0.00782,0.000307,0.000307,0.000307
9,61.4467,0.85279,0.42093,0.00422,0.78858,0.6788,0.80757,0.43835,1.46407,1.26293,0.00787,0.000208,0.000208,0.000208
10,68.0554,0.8274,0.41015,0.00403,0.78722,0.7097,0.82266,0.44242,1.48162,1.13577,0.00797,0.000109,0.000109,0.000109
11,9.31888,1.10642,0.64815,0.00512,0.6507,0.4484,0.58764,0.2882,1.54055,2.63484,0.00854,0.0001,0.0001,0.0001
12,18.8311,0.97013,0.52641,0.00433,0.76241,0.68813,0.7983,0.41606,1.47352,1.30088,0.00796,9.93906e-05,9.93906e-05,9.93906e-05
13,29.2073,0.91634,0.48225,0.00398,0.7624,0.65171,0.77379,0.40856,1.43931,1.46891,0.00781,9.75773e-05,9.75773e-05,9.75773e-05
14,38.616,0.89514,0.47205,0.00385,0.72842,0.67495,0.76916,0.39648,1.4956,1.34372,0.00813,9.46048e-05,9.46048e-05,9.46048e-05
15,48.0421,0.87726,0.45263,0.0038,0.76465,0.70861,0.80776,0.41818,1.48563,1.17945,0.00807,9.05463e-05,9.05463e-05,9.05463e-05
16,57.5927,0.85011,0.4467,0.00372,0.75833,0.73468,0.81388,0.42489,1.47281,1.13325,0.00795,8.55018e-05,8.55018e-05,8.55018e-05
17,67.1173,0.84292,0.43271,0.00362,0.74847,0.73815,0.81592,0.42527,1.50066,1.12163,0.00813,7.95954e-05,7.95954e-05,7.95954e-05
18,76.8078,0.81945,0.42437,0.00357,0.76329,0.75346,0.82849,0.44504,1.47508,1.0862,0.008,7.29725e-05,7.29725e-05,7.29725e-05
19,86.3385,0.8169,0.42045,0.00351,0.77191,0.75346,0.83785,0.45876,1.47305,1.06817,0.0079,6.57963e-05,6.57963e-05,6.57963e-05
20,95.9152,0.8066,0.42023,0.00356,0.7392,0.72876,0.80017,0.41276,1.52822,1.18296,0.00823,5.82435e-05,5.82435e-05,5.82435e-05
21,106.588,0.75323,0.35315,0.00367,0.75263,0.73122,0.80747,0.437,1.47271,1.18732,0.00796,5.05e-05,5.05e-05,5.05e-05
22,116.062,0.73568,0.3477,0.0035,0.75381,0.75264,0.81787,0.43654,1.49829,1.10689,0.00819,4.27565e-05,4.27565e-05,4.27565e-05
23,125.264,0.72289,0.33969,0.00341,0.74845,0.75089,0.81479,0.42954,1.52066,1.10329,0.00835,3.52037e-05,3.52037e-05,3.52037e-05
24,134.458,0.70907,0.32854,0.00339,0.75411,0.73484,0.80904,0.42717,1.52019,1.10904,0.00829,2.80275e-05,2.80275e-05,2.80275e-05
25,143.655,0.72434,0.33925,0.0034,0.76811,0.75419,0.82963,0.44732,1.50791,1.04449,0.00826,2.14046e-05,2.14046e-05,2.14046e-05
26,152.869,0.69939,0.32884,0.0033,0.75487,0.75346,0.82063,0.44009,1.51379,1.06205,0.00827,1.54982e-05,1.54982e-05,1.54982e-05
27,162.203,0.70306,0.32821,0.00333,0.75384,0.75944,0.82123,0.43961,1.51922,1.05807,0.00828,1.04537e-05,1.04537e-05,1.04537e-05
28,171.427,0.69536,0.32022,0.00328,0.76504,0.75762,0.82611,0.44286,1.5111,1.04693,0.00825,6.39518e-06,6.39518e-06,6.39518e-06
29,180.583,0.69605,0.32419,0.00331,0.76388,0.75966,0.82675,0.44454,1.50459,1.04294,0.0082,3.4227e-06,3.4227e-06,3.4227e-06
30,189.788,0.69502,0.3234,0.00326,0.75176,0.77199,0.82814,0.44612,1.50876,1.02893,0.00821,1.60943e-06,1.60943e-06,1.60943e-06
