epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.24782,1.49738,3.2602,0.00703,0.03207,0.46128,0.09997,0.0563,1.28832,3.58592,0.00694,0.000191667,0.000191667,0.081025
2,5.18658,1.47539,2.4686,0.00696,0.09325,0.4289,0.11226,0.07075,1.31392,3.6859,0.00704,0.000352892,0.000352892,0.0611862
3,6.84989,1.46279,2.07919,0.00684,0.08285,0.52294,0.12723,0.07449,1.29144,3.56567,0.00702,0.000474517,0.000474517,0.0413079
4,8.50954,1.42996,1.88453,0.0068,0.05637,0.71407,0.1697,0.10285,1.28779,3.11097,0.00707,0.000556542,0.000556542,0.0213899
5,10.1552,1.41776,1.75884,0.00671,0.32966,0.14205,0.22224,0.13505,1.33398,2.58908,0.0073,0.000598967,0.000598967,0.0014323
6,11.79,1.39615,1.67017,0.00656,0.32684,0.23868,0.26748,0.16172,1.34066,2.35028,0.00729,0.000505,0.000505,0.000505
7,13.468,1.35201,1.64683,0.00668,0.34713,0.27313,0.29107,0.17787,1.34274,2.26328,0.00725,0.000406,0.000406,0.000406
8,15.1519,1.38615,1.60938,0.00692,0.35693,0.30705,0.3116,0.19059,1.3472,2.18499,0.00726,0.000307,0.000307,0.000307
9,16.7965,1.37842,1.55509,0.00641,0.36787,0.32321,0.32104,0.19478,1.35882,2.13448,0.00726,0.000208,0.000208,0.000208
10,18.6221,1.35198,1.50174,0.00623,0.35861,0.33749,0.31849,0.19364,1.35563,2.11036,0.00723,0.000109,0.000109,0.000109
11,2.72214,1.65217,2.35294,0.0071,0.40847,0.34058,0.3413,0.20274,1.39078,2.15939,0.00747,0.0001,0.0001,0.0001
12,5.04673,1.49678,1.76859,0.0064,0.4281,0.37041,0.3663,0.21414,1.33845,2.10288,0.00737,9.93906e-05,9.93906e-05,9.93906e-05
13,7.91083,1.41623,1.61165,0.00598,0.44767,0.36859,0.36683,0.216,1.32852,2.09271,0.00722,9.75773e-05,9.75773e-05,9.75773e-05
14,10.2199,1.40581,1.53926,0.00585,0.45394,0.37158,0.36502,0.21566,1.32855,2.11339,0.00725,9.46048e-05,9.46048e-05,9.46048e-05
15,12.5524,1.39425,1.52527,0.00594,0.43303,0.37808,0.36093,0.21341,1.31564,2.08692,0.0071,9.05463e-05,9.05463e-05,9.05463e-05
16,14.8688,1.333,1.42895,0.00538,0.44471,0.37629,0.36652,0.21797,1.32748,2.09548,0.00715,8.55018e-05,8.55018e-05,8.55018e-05
17,17.2199,1.34263,1.43598,0.00572,0.45051,0.38054,0.37488,0.22328,1.31187,2.08584,0.00712,7.95954e-05,7.95954e-05,7.95954e-05
18,19.5654,1.31504,1.40464,0.00537,0.45307,0.38162,0.37289,0.22422,1.30334,2.0945,0.00713,7.29725e-05,7.29725e-05,7.29725e-05
19,22.0634,1.29246,1.36944,0.00517,0.46253,0.38188,0.37998,0.22799,1.30529,2.08693,0.00711,6.57963e-05,6.57963e-05,6.57963e-05
20,24.4196,1.2808,1.34109,0.00526,0.47668,0.3778,0.38507,0.23023,1.29735,2.11073,0.00709,5.82435e-05,5.82435e-05,5.82435e-05
21,27.8656,1.29085,1.54034,0.00577,0.46092,0.44752,0.41451,0.2407,1.32393,1.86677,0.00726,5.05e-05,5.05e-05,5.05e-05
22,30.1277,1.24584,1.42178,0.00556,0.46967,0.4419,0.41498,0.23992,1.34083,1.85345,0.0074,4.27565e-05,4.27565e-05,4.27565e-05
23,32.353,1.20773,1.37684,0.00556,0.48496,0.45058,0.42234,0.2463,1.33874,1.819,0.00736,3.52037e-05,3.52037e-05,3.52037e-05
24,34.5676,1.21247,1.30433,0.00564,0.48775,0.45027,0.42556,0.2495,1.33556,1.82987,0.00735,2.80275e-05,2.80275e-05,2.80275e-05
25,36.7508,1.23415,1.33673,0.00559,0.48972,0.44593,0.42336,0.24902,1.32982,1.82528,0.00731,2.14046e-05,2.14046e-05,2.14046e-05
26,39.1324,1.2324,1.3339,0.00561,0.48567,0.45689,0.42439,0.25098,1.32873,1.82122,0.00731,1.54982e-05,1.54982e-05,1.54982e-05
27,41.3651,1.19125,1.3028,0.00536,0.49101,0.45317,0.42637,0.25215,1.32871,1.83228,0.0073,1.04537e-05,1.04537e-05,1.04537e-05
28,43.5976,1.1783,1.30605,0.00543,0.49528,0.45199,0.42796,0.25264,1.32942,1.84107,0.0073,6.39518e-06,6.39518e-06,6.39518e-06
29,45.8356,1.1821,1.29519,0.00551,0.49963,0.44937,0.43202,0.25621,1.32926,1.82059,0.00731,3.4227e-06,3.4227e-06,3.4227e-06
30,48.066,1.16948,1.2801,0.00542,0.50188,0.44875,0.4335,0.25694,1.32595,1.83712,0.00729,1.60943e-06,1.60943e-06,1.60943e-06
