epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.75903,1.3206,1.57422,0.00735,0.6898,0.43856,0.55852,0.29306,1.68836,1.9941,0.00811,0.000327778,0.000327778,0.06755
2,15.573,1.18056,0.83197,0.00642,0.74948,0.66985,0.75369,0.41121,1.48631,1.50198,0.00731,0.000595661,0.000595661,0.0344846
3,22.2317,1.09396,0.69102,0.00598,0.7514,0.72893,0.77977,0.40017,1.53045,1.35785,0.00774,0.000797544,0.000797544,0.0013531
4,28.7829,1.02089,0.61103,0.00551,0.74374,0.75384,0.77684,0.40766,1.49389,1.04594,0.0076,0.000703,0.000703,0.000703
5,35.3427,0.9799,0.56069,0.00527,0.80847,0.81552,0.85336,0.48478,1.40062,0.8947,0.00697,0.000604,0.000604,0.000604
6,42.0747,0.9398,0.50541,0.00494,0.80664,0.80394,0.84358,0.47742,1.40535,0.878,0.00712,0.000505,0.000505,0.000505
7,48.6058,0.91701,0.47342,0.00475,0.80605,0.75963,0.81319,0.44549,1.48658,1.02825,0.00786,0.000406,0.000406,0.000406
8,55.1299,0.88883,0.44509,0.00462,0.81229,0.80365,0.84296,0.47124,1.44547,0.9158,0.00737,0.000307,0.000307,0.000307
9,61.6639,0.85697,0.42603,0.00436,0.82456,0.80597,0.84104,0.47001,1.45106,0.87942,0.00729,0.000208,0.000208,0.000208
10,68.1794,0.82359,0.41397,0.00417,0.83736,0.7962,0.84718,0.46823,1.45589,0.85143,0.00736,0.000109,0.000109,0.000109
11,9.37027,1.17484,0.73148,0.00566,0.78578,0.75847,0.79779,0.43761,1.43104,0.96138,0.0075,0.0001,0.0001,0.0001
12,18.8899,0.99835,0.58567,0.00462,0.78517,0.72777,0.78927,0.43067,1.47339,0.97681,0.00792,9.93906e-05,9.93906e-05,9.93906e-05
13,29.141,0.95005,0.55125,0.00434,0.78943,0.74482,0.79922,0.44404,1.44086,0.99079,0.00753,9.75773e-05,9.75773e-05,9.75773e-05
14,38.7776,0.91904,0.52298,0.00415,0.77334,0.72632,0.77818,0.41846,1.49983,0.99183,0.00809,9.46048e-05,9.46048e-05,9.46048e-05
15,48.2649,0.8872,0.50306,0.0041,0.79731,0.75673,0.80939,0.44681,1.47488,0.92172,0.00763,9.05463e-05,9.05463e-05,9.05463e-05
16,57.8671,0.86342,0.4847,0.00401,0.8122,0.73791,0.78916,0.41712,1.5581,0.92937,0.00837,8.55018e-05,8.55018e-05,8.55018e-05
17,67.5245,0.86047,0.46682,0.00381,0.79566,0.75123,0.79819,0.42827,1.53234,0.92586,0.00818,7.95954e-05,7.95954e-05,7.95954e-05
18,77.009,0.83798,0.45642,0.00375,0.79806,0.73704,0.79495,0.42908,1.51765,0.93051,0.00801,7.29725e-05,7.29725e-05,7.29725e-05
19,86.4972,0.82853,0.45629,0.00375,0.77436,0.73559,0.77411,0.4101,1.57234,0.99686,0.0085,6.57963e-05,6.57963e-05,6.57963e-05
20,95.9922,0.80723,0.4403,0.00371,0.78253,0.73467,0.78183,0.41419,1.5667,0.95042,0.00837,5.82435e-05,5.82435e-05,5.82435e-05
21,106.779,0.77404,0.38439,0.00389,0.77199,0.71358,0.75289,0.39243,1.61889,1.00871,0.00874,5.05e-05,5.05e-05,5.05e-05
22,116.299,0.75726,0.37564,0.00378,0.76709,0.72491,0.77073,0.402,1.60679,1.0083,0.00863,4.27565e-05,4.27565e-05,4.27565e-05
23,125.585,0.73689,0.3672,0.00368,0.77487,0.70403,0.75351,0.39583,1.60441,1.05034,0.00867,3.52037e-05,3.52037e-05,3.52037e-05
24,134.861,0.7292,0.3559,0.00359,0.78104,0.70982,0.76241,0.4005,1.60567,1.02827,0.00864,2.80275e-05,2.80275e-05,2.80275e-05
25,144.118,0.72764,0.35892,0.00354,0.76617,0.71416,0.75452,0.39354,1.62565,1.03771,0.00883,2.14046e-05,2.14046e-05,2.14046e-05
26,153.374,0.71545,0.35315,0.00357,0.7574,0.71213,0.74899,0.39134,1.6329,1.05128,0.00891,1.54982e-05,1.54982e-05,1.54982e-05
27,162.808,0.71197,0.34677,0.00347,0.76337,0.71764,0.75549,0.39752,1.61426,1.03858,0.00875,1.04537e-05,1.04537e-05,1.04537e-05
28,172.063,0.70621,0.34588,0.00357,0.76143,0.71908,0.75641,0.39806,1.62366,1.03241,0.00883,6.39518e-06,6.39518e-06,6.39518e-06
29,181.333,0.71151,0.34487,0.00343,0.75901,0.71735,0.75129,0.39607,1.62261,1.04556,0.00883,3.4227e-06,3.4227e-06,3.4227e-06
30,190.563,0.71357,0.34698,0.00351,0.76205,0.7225,0.75633,0.39781,1.62069,1.03411,0.00882,1.60943e-06,1.60943e-06,1.60943e-06
